"Data Source","World Development Indicators",

"Last Updated Date","2017-09-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Hungary","HUN","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","58.23","59.56","64.68","64.83","61.83","68","69.24","70.47","78.31","69.14","76.32","81.19","85.29","86.37","88","85.18","93.21","93.98","93.15","101.34","98.48","110.23","105.02","108.79","103.58","106.09","105.2","111.3","108.26","124.85","125.36","98.57","89.42","93.35","91.01","97.02","99.18","98.71","94.88","92.4","104.7","93.25","86.56","109.64","96.21","94.15","80.29","101.59","91.82","79.72","87.08","79.47","88.03","99.78","","",
"IBRD only","IBD","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","22.6070262619124","23.2972891559393","24.1121014406158","24.9870662294446","25.6672236294633","26.5855931615394","27.4404304621741","28.2045473173971","28.733286139703","29.9066591382118","30.7993988317363","30.959354354497","32.3929407284644","33.1216296648412","34.6107198103267","35.6738044200158","36.5349995122907","38.6130075698098","39.2356868594093","40.2512926063618","42.2398900139573","43.9411014763435","45.685660959684","48.2273460256911","49.4095322864757","51.1128646443477","52.0212235075011","54.4294676994848","56.3386010135722","59.0441663819174","60.3258329872847","66.4717596607787","68.8729547302841","70.2638977144904","73.3108062743562","76.3546577863323","77.9163939240355","79.6422762584651","82.810801374856","84.8933482611069","87.2312995262048","89.1604620534472","93.0392181673249","96.3312956747363","100.003107459313","103.652751847113","108.580379421496","112.995938489015","114.337918043276","118.015283260464","122.973681224972","125.470329702964","129.780355731052","","","",
"IDA & IBRD total","IBT","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","23.5260261890819","24.2600599941","25.1250631941343","26.0127412965246","26.6470581905048","27.4220225372586","28.5099018019061","29.2757198754932","29.9588804054355","31.1119141517477","31.8262396434637","31.9025285069466","33.2166240371929","34.1232293232928","35.5582709688304","36.5081984483832","37.3187937416569","39.2646065373982","39.8135061398491","40.9387146386882","42.867410232623","44.4657537925159","46.0544755067808","48.2367587799278","49.6045596058723","51.3539531881884","52.1149964753305","54.6353678855962","56.5181152143691","58.9901129642552","60.545480618741","66.1304342357615","68.4668260119116","69.8141824775899","72.8254226012871","75.8401817633851","77.3040980790717","79.3060793749096","82.4932665721182","84.575832165889","86.8086164768297","89.0005712927149","92.8584584343373","96.1486191220677","100.033897171167","103.806147442701","108.133507026621","112.756986919665","114.111350014452","118.14889300558","122.63959113134","125.437314267468","128.96170428624","","","",
"IDA total","IDA","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","28.541555985362","29.5144737138674","30.6533986238355","31.6104608481306","31.9945988061656","31.986915669867","34.3466436906833","35.1217463258274","36.6476780605817","37.6897083971985","37.4303213577216","37.0499914444705","37.7119542929307","39.5895550349606","40.7296218345612","41.0619834785995","41.5964255404387","42.8207700805557","42.9670100001124","44.6903859759988","46.2921617058683","47.3290938719374","48.0673160909617","48.2881297843681","50.6689398115754","52.6697169215967","52.6267713953595","55.7590877989178","57.4978310950065","58.6951112794232","61.744211655225","64.2390945685061","66.2188544688876","67.3249542864197","70.1389154964619","72.9926539877376","73.9151560338042","77.4452930188685","80.7357713144175","82.818440450783","84.4691455011052","88.1156060816125","91.8579873969267","95.1375388491653","100.204312420471","104.658148730364","105.651454954686","111.42978424481","112.852928926407","118.890998243002","120.783962950628","125.2539374668","124.41468921417","","","",
"IDA blend","IDB","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","23.5266053307913","24.5195540308802","25.3108589934053","26.00660033995","26.9654392291941","26.9593536383621","28.5751758542075","29.6400624733339","31.4911739565397","33.2402664276795","32.497299330679","31.8309561521326","32.6121913445983","34.789789579776","34.562214935879","34.8376699125236","35.5519204169017","35.67859086311","36.7687565055863","37.5989207121206","38.8629731036815","40.3316006817499","40.8672622417764","42.0143589981313","44.7667560661119","47.6437990989861","48.3015341829823","51.5794528589111","55.2037049519672","57.009094199507","61.1243477947867","65.3476703930177","68.9752159480642","70.2539245399005","73.1329810958705","74.6279436557909","76.4304667120029","79.6888294731265","82.6864733443394","83.8896182064254","83.7048267252218","86.3904352677608","90.2103584767666","95.4632278611651","100.034115275526","104.502656863309","104.063741366122","109.813346336579","107.129021009089","112.930454488011","112.925932219243","118.59985304451","113.356990304854","","","",
"Indonesia","IDN","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","19.82","21.22","20.05","21.56","21.43","22.04","21.26","24.48","24.8","26.5","27.35","27.3","29.69","31.17","30.56","30.24","31.61","33.66","35.12","38.18","40.93","40.78","43.86","47.78","48.87","51.82","52.62","55.62","58.93","61.81","62.61","68.06","69","70.2","77","77.37","74.66","74.5","75.28","78.43","81.04","86.21","91.77","95.67","98.14","106.2","108.84","113.79","121.01","123.99","126.56","136.11","137.45","140.91","","",
"IDA only","IDX","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","31.722326026116","32.6825389607584","34.0419444278755","35.1647513775379","35.1843809624511","35.1756845709665","38.0072404243134","38.5985453956258","39.9182294376353","40.5118003158539","40.5591275523939","40.360203696385","40.9465171666888","42.6338422501464","44.641345886041","45.009801010401","45.4301982198583","47.3507507813313","46.8982987362078","49.1882009716127","51.0041802601107","51.7673063754728","52.6340042107005","52.2673159287486","54.4124440902237","55.8574429708811","55.3700855158574","58.4100525868456","58.9528977961791","59.7644802494069","62.1373559118159","63.4738001401851","64.3195317326823","65.3066922267688","68.0759930635154","71.8659332701759","72.1820975380548","75.8994879832219","79.3917302959725","82.08039495765","84.9957640057244","89.3042552459001","92.9932099054921","94.9131378977796","100.321578891987","104.765283210234","106.745395574956","112.543516029114","116.796722959873","122.997835256579","126.198175611085","129.838626602594","132.033485255679","","","",
"Isle of Man","IMN","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","31.51","31.08","31.79","32.6","31.07","31.03","32.91","34.73","35.93","37.79","38.22","36.63","39.55","38.3","42.56","42.17","45.66","47.09","44.91","46.75","50.05","49.75","55.71","56.76","57.98","58.94","58.42","64.01","67.63","69.81","70.83","73.8","76.62","78.77","80.84","83.85","86.2","87.74","91.83","91.11","94.2","86.96","96.24","94.76","99.94","105.3","114.62","116.94","114.24","123.52","131.28","134.07","139.33","145.05","","",
"Not classified","INX","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","45.96","44.82","45.32","46.92","45.52","47.52","54.1","54.22","53.87","53.45","59.14","57.72","55.74","62.17","71.31","64.6","72.81","78.29","74.18","80.18","70.69","75.92","79.42","85.2","86.96","89.04","87.3","84.36","83.27","95.41","97.03","100","100.48","96.09","97.02","99.69","97.16","101.13","108.84","104.84","101.24","97.84","99.66","100.94","98.86","100.2","101.58","97.92","94.27","99.88","101.23","95.05","99.36","102.12","","",
"Iran, Islamic Rep.","IRN","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","13.55","14.32","13.89","14.2","15.39","16.21","16.42","17.86","18.47","18.96","18.99","20.96","21.8","23.04","23.84","26.05","26.12","27.85","26.87","28.25","32.14","35.64","35.89","37.16","39.79","43.94","44.06","42.74","43.45","53.57","55.29","61.24","64.93","67.63","68.84","72.96","74.66","78.28","79.43","76.81","81.47","89.23","92.75","94.06","102.39","103.55","107.71","99.31","107.38","106.32","100.75","103.48","104.68","107.61","","",
"Iraq","IRQ","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","40.36","46.06","40.29","44.15","46.35","49.13","52.29","54.46","57.54","54.92","58.54","67.41","57.66","57.26","58.71","66.52","67.57","71.16","65.23","69.46","69.01","79.2","72.18","80.51","96.99","92.35","85.98","90.39","97.93","112.31","76.67","82.26","98.27","97.37","99.37","101.29","98.59","104.67","99.21","95.91","110.71","125.74","95.13","91.45","103.86","104.69","101.73","91.16","91.48","104.73","114.51","115.45","131.87","127.66","","",
"Iceland","ISL","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","87.31","92.39","90.97","90.38","95.94","90.66","96.16","88.94","89.03","87.44","88.03","94.47","96.67","102.51","103.78","102.39","103.76","110.17","110.49","104.09","103.95","103.57","101.62","102.94","105.16","105.63","100.87","89.71","84.91","86.06","88.06","86.82","83.08","85.73","85.07","83.74","84.87","87.39","91.64","94.67","94.53","97.94","99.02","99.06","98.62","102.32","108.49","110.04","109.16","110.42","111.23","114.71","114.19","117.12","","",
"Israel","ISR","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","23.42","25.24","26.82","30.62","30.65","31.62","36.22","37.31","38.12","39.7","44.09","47.69","47.96","50.28","51.09","53.64","54.8","56.09","55.82","56.18","56.42","61.41","63.98","62.86","63.16","60.63","64.95","60.91","62.97","73.98","66.53","70.16","70.71","71.94","78.1","78.86","77.25","78.73","79.54","87.44","87.48","94.68","93.21","99.99","100.22","99.79","104.16","104","105.3","104.92","106.38","112.99","112.48","112.64","","",
"Italy","ITA","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","68.11","69.13","68.64","72.06","74.76","76.89","81.26","78.4","80.88","80.92","80.28","75.09","82.42","83.24","84.23","80.9","82.85","84.83","90.99","95.41","91.3","88.67","98.61","89.4","90.13","89.9","94.22","87.85","90.44","88.69","98.55","99.83","96.48","96.05","94.74","97.74","96.01","96.85","103.16","100.06","97.97","95.35","92.3","103.54","100.45","96","94.62","98.01","99.62","97.03","95.91","91.66","90.62","89.54","","",
"Jamaica","JAM","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","69.16","68.96","73.3","76.04","78.61","80.13","78.86","74","70.94","73.53","79.02","78.68","73.9","74.66","73.27","75.53","75.69","81.16","77.59","75.41","73.65","71.14","74.26","80.38","75.28","76.66","79.16","78.98","73.39","89.16","91.52","96.62","97.91","101.2","103.3","108.88","102.04","100.75","104.9","97.93","101.93","100.65","105.47","102.42","96.72","100.86","100.78","96.42","98.06","97.62","101.77","102.75","101.56","102.17","","",
"Jordan","JOR","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","37.95","28.62","31.65","44.73","40.07","33.32","38.69","20.16","21.19","16.85","21.66","24.91","16.25","25.95","18.79","17.93","20.13","29.29","22.68","30.35","29.4","30.55","34.59","36.79","43.73","40.75","44.29","49.5","43.29","58.08","54.86","71.43","64.69","76.4","78.86","68.23","70.53","76.21","66.28","80.57","71.47","92.8","88.39","99.52","97.39","103.08","103.96","107.99","115.42","129.06","134.33","132.02","136.2","135.02","","",
"Japan","JPN","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","67.12","71.63","73.27","75.59","78.09","79.67","85.82","90.09","90.15","91.13","89.3","95.12","95.11","96.4","99.07","96.56","104.85","105.45","107.99","103.6","104.07","107.7","108.16","111.49","114.17","115.52","115.19","112.9","113.88","114.22","110.44","114.03","106.4","112.89","109.63","107.32","107.63","102.96","104.08","103.55","101.53","102.49","99.19","99.92","100.96","99.12","100.65","101.14","99.74","97.36","95.97","97.64","97.15","96.97","","",
"Kazakhstan","KAZ","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","147.08","129.64","111.71","87.49","79.68","76.43","61.98","83.48","80.13","93.65","95.08","94.45","93.24","99.73","107.02","117.72","109.79","125.05","106.96","145.76","110.7","127.62","135.49","","",
"Kenya","KEN","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","23.86","24.39","24.39","25.56","26.09","25.78","26.96","29.08","29.82","31.16","31.87","33.19","34.47","35.16","35.57","38.29","41.63","42.2","45.18","42.87","42.95","48.49","49.87","44.92","51.23","56.91","57.03","61.75","65.37","64.17","66.1","70","67.07","68.66","68.71","64.18","67.48","71.33","77.78","71.93","80.46","84.46","86.46","88.78","103.3","107.91","108.57","111.32","117.88","123.72","117.35","122.84","125.96","126.73","","",
"Kyrgyz Republic","KGZ","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.97","75.11","67.77","65.33","73.01","79.6","83.47","90.89","94.8","100.73","96.8","99.37","102.56","97.58","99.86","101.85","103.21","109.11","106.65","108.35","108.61","113.88","114.3","","",
"Cambodia","KHM","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","38.21","34.24","41.94","44.19","41.12","40.06","42.4","52.36","44.2","59.21","46.38","36.72","26.73","21","24.66","24.13","22.42","20.99","14.48","27.42","26.18","33.19","35.59","27.35","35.11","39.09","36.42","46.3","48.44","47.12","46.54","46.96","48.83","46.93","61.3","61.75","63.35","64.15","72.4","73.86","75.27","71.91","85.69","81.48","104.39","114.13","120.03","130.65","136.89","148.57","170.46","175.77","178.46","181.31","","",
"Kiribati","KIR","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","45.18","42","38.5","41.42","53.18","51.64","58.49","44.4","45.25","47.57","54.07","41.97","53.79","64.59","41.11","52.52","53.2","61.09","56.43","51.9","64.18","60.09","50.73","71.61","72.13","77.06","81.9","86.97","62.19","52.67","62.42","63.67","63.81","64.5","64.76","74.59","74.83","78.19","78.77","74.42","75.53","77.06","77.66","94.28","95.44","110.27","114.74","116","116.4","60.31","60.79","60.79","60.82","60.88","","",
"St. Kitts and Nevis","KNA","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","260.35","247.49","226.81","240.84","222.18","226.78","213.97","209.34","167.47","212.73","184.04","168.97","150.98","154.7","155.43","213.61","228.66","234.67","246.64","231.18","224.6","229.6","190.88","200.33","183.91","180.94","180.28","186.1","173.13","126.71","146.42","189.35","156.41","138.29","138.37","149.9","205.64","172.96","146.39","141.02","141.42","140.31","142.4","177.77","90.74","31.5","33.96","36.85","35.32","34.45","38.77","39.61","40.25","39.24","","",
"Korea, Rep.","KOR","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","24.83","23.15","25.86","29.5","29.74","32.35","30.59","30.52","35.31","35.07","36.23","36.32","37.71","40.14","45.72","51.1","55.16","59.62","62.21","53.01","59.37","61.38","63.4","66.07","69.1","72.05","73.27","78.04","79.43","79.15","78.28","86.14","86.49","87.04","91.88","96.66","98.96","97.75","102.57","103.47","103.52","100.35","98.38","99.35","99.91","100.74","101.48","104.6","107.64","101.31","98.11","99.47","103.71","104.24","","",
"Kuwait","KWT","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","8.78","8.92","10.04","8.53","10.71","11.35","9.64","9.45","13.91","15.64","16.6","16.49","16.79","18.18","17.35","19.86","21.39","23.77","30.83","34.42","30.42","26.7","36.15","43.21","54.3","60.98","67.17","69.24","66.92","50.92","7.34","18.92","35.08","47.41","54","61.54","66.53","73.37","78.54","80.77","92.87","87.34","95.53","100.74","95.45","103.81","107.91","101.88","135.01","135.69","158.42","153.16","176.75","199.36","","",
"Latin America & Caribbean (excluding high income)","LAC","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","24.0274996054388","24.9224686507848","25.9287079595706","26.7084012625056","28.0571898045738","28.6890498009242","30.5480422401614","30.6991226804462","31.9310012483138","33.5725001730935","33.4202393282308","34.3378212220584","34.9213409052911","36.6966957123596","38.0583942771215","40.7404332251809","42.2643182897545","43.7209652222844","44.5177682649308","46.3306713740207","48.293243974594","49.8545961061181","49.510322783258","51.7694850815491","53.8495798692318","54.1667202245808","55.827668822176","57.7537096936822","58.2241574194443","59.5443398708722","61.3138008239412","62.8179294285041","63.4477449332654","67.3108850839474","71.1595889910226","71.8555484504199","74.9949571854795","76.2766528202119","81.3100749327876","82.8805748594196","86.0544308951624","88.5641171600391","93.9786030060525","96.5430094869901","99.7561596980382","103.700830814972","110.281194229789","113.179431015616","110.97691860669","118.566617339532","121.891375915292","120.411646423116","128.935479489681","","","",
"Lao PDR","LAO","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","16.66","16.27","16.52","21.24","21.71","22.45","24.05","23.29","25.7","25.82","24.02","23.89","24.58","25.02","24.45","20.61","21.5","22.29","26.22","31.17","33.74","33.01","33.53","38.41","39.76","41.32","37.81","34.45","43.43","48.69","42.68","50.24","46.99","54.45","51.38","51.13","57.58","60.02","72.81","80.98","83.41","92.12","90.45","95.49","100.44","104.07","111.77","118.49","124.94","130.53","143.37","151.96","160.6","192.72","","",
"Lebanon","LBN","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","30.69","28.91","32.59","34.66","34.87","34.51","41.33","40.31","34.39","38.41","43.21","47.56","43.21","51.13","40.72","35.88","36.69","44.54","48.44","55.37","50.09","58.83","55.98","56.14","58.96","63.58","71.75","72.1","76.9","86.36","98.75","102.52","99.23","103.8","111.94","116.42","104.18","98.73","98.05","99.12","89.95","98.65","96.1","103.99","97.3","98.7","100.02","103.81","94.17","93.8","87.14","88.06","93.55","94.89","","",
"Liberia","LBR","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","48.78","49.35","50.39","51.33","53.86","55.13","55.99","58.33","60.01","64.1","67.02","68.05","69.14","75.37","74.28","78.11","80.95","81.5","82.43","82.59","87","89.79","90.78","91.15","93.42","93.4","96.23","98.28","97.47","81.69","69.52","72.27","67.23","67.81","66.77","73.07","86.92","93.88","95.65","101.12","96.17","93.26","93.55","95.8","101.87","102.33","113.7","122.66","123.73","126.95","131.09","133.92","130.34","121.89","","",
"Libya","LBY","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","14.21","14.91","14.35","13.4","23.67","24.7","27.51","29.12","22.8","25.63","21.17","33.56","40.08","37.64","45.62","49.59","37.69","47.59","47.81","55.81","55.91","60.45","64.43","61.91","63.82","64.7","62.31","64.55","68.77","75.92","76.91","75.71","77.68","82.55","90.02","94.23","97.93","99.2","103.52","94.87","92.12","97.21","100.07","98.45","100.7","100.85","106.4","105.48","107.51","110.38","113.67","115.95","115.13","114.53","","",
"St. Lucia","LCA","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","168.25","180.73","183.76","192.81","222.3","219.72","217.77","216.38","212.82","174.68","175.53","177.75","164.74","181.55","156.35","167.4","167.2","184.56","179.41","160.03","162.41","165","173.68","196.56","209.16","259.73","222.18","298.39","270.21","318.3","279.02","316.46","321.21","265.34","298.26","284.74","252.11","219.61","160.13","136.21","113.96","137.68","117.36","112.37","90.55","97.08","98.96","115.46","111.03","88.61","82.85","80.46","67.2","68.61","","",
"Latin America & Caribbean","LCN","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","24.736439468105","25.6201130437113","26.6300894979601","27.4713466727679","28.6545185307786","29.3155947285369","31.0214888354347","31.3439022734714","32.4648312474893","34.170729677471","33.8779635167252","34.6737849068007","35.1287652812749","37.0449225182529","38.3884535685071","41.0329484230883","42.4467537964923","43.7886541794877","44.6096523457609","46.4164195638725","48.5042032329137","50.0036173404793","49.6163351634403","51.6419623963375","53.6663592795479","54.0363313962185","55.6695855884395","57.7028076151867","58.3545410501483","59.6460675622538","61.3872778064012","62.9606516661678","63.6616587471588","67.6025907048828","71.4194834415316","72.2840500799704","75.3424659547738","76.6263950791788","81.4393540212815","82.9561214200548","85.9998720972388","88.4578937526124","93.7135900954965","96.4563196831685","99.7727493116127","103.770931005219","109.874316234567","112.773260027779","110.72934182677","118.280022496118","121.662801087503","120.301603754764","128.538762484629","","","",
"Least developed countries: UN classification","LDC","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","33.6223667383863","34.2561824746767","35.9121873749202","36.7898201201678","37.0042293318757","36.9787188448176","39.7636663212518","40.4888116666744","41.6486620082252","42.5890968942335","42.2061889252415","41.6089599779598","42.785797257833","43.6364837176707","45.9122361372524","46.2299686870628","46.7859344741671","48.4733554845781","47.9000668705703","49.9664804920374","51.8970206652792","52.7482635972435","54.0055918129361","53.0419375007873","55.4836720199274","56.6632114482352","56.4103144184157","58.7669508135892","60.1108951691037","60.8207871623425","62.7213209548042","63.1843629153325","64.2196357453666","65.2782271319246","67.5192223891292","70.8753103528284","71.7983189806848","74.8996807939542","79.4348371335647","81.5487814554336","85.0521974412393","88.5101660607168","92.911497429343","94.4081251131069","100.609358071633","104.98251681526","108.559052568227","114.854519755938","119.894782448859","127.055255271545","129.639180205826","132.938107554138","136.697605297862","","","",
"Low income","LIC","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","37.5801036849694","38.8154130559513","39.6618552244585","40.7153421739748","41.0547308468563","42.3557496994082","44.5283385240995","45.172529036702","47.0857097358967","48.3067772674363","49.1343151304742","49.2927753650516","49.7402964589138","51.787223915865","53.7889106672483","54.9746022535676","54.8313981854812","56.663657935773","55.8920645074639","56.7472694301524","59.2830561061941","59.7247731863","60.9579731008604","60.1447510027955","62.5545221562294","64.2103577679925","64.4276059914316","67.2079813028694","69.0416868990051","70.4500782868505","73.2896129340017","70.8689970771392","71.9110161604992","72.2402676227025","72.4127667657817","75.8666734878926","76.7926703175982","80.5776902375703","83.3907008821595","83.1647680416958","87.1203688490553","90.671721247578","94.160791994338","96.5616260108073","100.305961782832","103.132412206361","104.770616268929","110.341910750859","115.088204565253","123.806114909305","124.759648984557","132.533354484386","133.438863658213","","","",
"Liechtenstein","LIE","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","41.06","43.41","41.78","40.34","42.42","42.69","45.37","46.23","45.12","45.89","42.14","42.37","41.48","43.14","46.66","49.58","52.74","54.44","61.03","66.21","67.76","72.88","78.06","87.22","93.45","98.57","98.09","95.09","98.24","96.86","96.85","94.92","92.33","93.27","94.22","96.16","96.56","98.49","94.61","96.24","100.34","98.46","100.16","101.82","99.99","98.18","97.6","99.51","98.84","100.18","103.87","102.6","99.31","101.58","","",
"Sri Lanka","LKA","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","41.2","44.1","46","48.89","44.24","44.84","50.05","52.7","52.36","56.3","55.93","55.1","53.79","60.49","62.32","63.43","65.35","69.3","79.56","86.16","83.11","78.9","90.17","84.2","88.21","87.78","75.94","80.79","76.92","85.22","81.82","82.45","87.87","94.17","96.92","85.12","87.48","89.31","93.13","95.21","92.28","94.05","97.88","93.24","102.33","104.43","103.44","115.75","113.73","125.05","119.29","125.18","140.12","124.33","","",
"Lower middle income","LMC","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","26.8325313118768","27.4446989476544","28.2400336223291","29.1164329506272","28.6393936507188","28.4394956774108","30.0111272804483","31.6071766184215","32.5693423900095","34.0812022141989","34.4914782055963","33.6064837578942","35.4576079331579","35.9894117988552","38.099140252327","38.2665861716742","40.0583992756573","41.3830661316231","41.2014982390946","43.2586152915355","45.3394707106466","45.9854692490233","48.9234021081435","50.213328105599","51.916726048572","53.8509118225952","53.7009318650114","57.5464848244907","60.4688155996711","62.3597091279196","64.331204263607","70.003336334377","72.0977267296448","72.9705888837233","75.6004084935646","78.6165456245127","79.036650474313","80.82880105884","84.0797930246225","85.527508855228","87.7410964525934","87.582422806054","93.4879719438681","95.0950983297104","99.8861503387959","105.018751331494","109.256909336064","114.243742530834","114.626978118107","119.360539007068","124.584741838706","128.457790329976","130.993513487435","","","",
"Low & middle income","LMY","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","22.9171191376853","23.6793798496245","24.503382281343","25.3555035278651","26.0424836694513","26.7182581837938","27.8623032275181","28.5563120826828","29.3349804422094","30.5290983662274","31.2640204797788","31.272211927043","32.5626892187422","33.4272303125563","34.8754687497074","35.789491125708","36.7282354542424","38.6453219921492","39.2020309103713","40.4870590636891","42.4496361956301","44.0405185901152","45.6281349835017","47.8452239744366","49.2010509917771","50.9085867142847","51.7622793674946","54.2489237239359","56.1067690960711","58.5926400019327","60.2889949356292","65.9962628916261","68.1906118053531","69.6868231866853","72.5748690231155","75.5730595063323","77.0882950473058","79.0612458393113","82.399310169138","84.5551651616336","86.7948312690332","89.0137817166978","92.9153844024326","96.1571116990924","100.044727123584","103.786696818545","108.206137577005","112.881375024158","114.197655436085","118.287875716075","122.816744430632","125.608540680954","129.184676317442","","","",
"Lesotho","LSO","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","66.89","67.58","66.96","61.22","66.56","69.31","72.46","73.08","79.71","77.66","79","68.34","79.64","96.79","81.47","69.1","89.37","87.84","85.98","87.44","91.5","90.88","89.91","93.35","89.53","87.5","90.84","104.33","99.85","102.02","76.98","84.84","95.42","102.08","85.94","103.59","105.77","94.64","108.4","104.38","117.72","100.44","94.15","96.72","102.07","101.21","102.85","96.71","96.42","112.95","110.58","98","110.87","101.13","","",
"Late-demographic dividend","LTE","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","18.2916581190053","18.9128684277884","19.7444024648901","20.8106204034605","22.1067840605137","23.0746456633828","23.5281706484913","23.962498264186","24.1071781344106","25.1629962799897","26.2769321866587","26.6188062193055","28.0965108944182","28.7734529546875","29.6987042703362","30.7431877583089","31.0122675291145","33.0867703941116","34.5261514976602","35.1770698499874","36.4293898657215","38.7986246464528","40.3573275168272","43.3700741710731","44.3902257621742","45.7461881892139","47.4461766643533","49.2673688674221","51.410959895455","53.793915184541","55.4465437518779","62.5635083944188","65.4341735761444","66.7973763584929","70.0879335119528","73.4350221099177","75.4091117688835","77.2449677650353","80.6215462754751","83.3075841566078","85.751408178123","89.4332787681856","92.469719033457","97.170436171789","99.8736343805289","102.939053284404","107.461218019119","112.692810959507","115.023994964459","117.277440243316","122.003230058202","124.223372234353","128.00966305939","","","",
"Lithuania","LTU","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","130.32","122.06","93.49","93.72","102.32","112.25","105.06","92.05","97.95","84.85","95.72","102.23","102.16","106.33","91.5","108.13","111.37","112.96","99.7","107.65","123.07","118.79","131.03","","",
"Luxembourg","LUX","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108.99","93.51","101.42","96.78","100.67","99.15","100.18","97.06","104.67","103.74","93.29","92.57","90.58","93.55","98.4","","",
"Latvia","LVA","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","182.95","164.27","119.84","110.27","101.97","108.39","95.73","87.13","88.63","87.6","93.11","92.84","94.01","104.97","101.02","112.49","116.39","114.78","112.04","113.01","130.53","128.29","137.93","","",
"Macao SAR, China","MAC","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","36","39.96","46.34","45.03","48.27","50.03","48.89","47.66","49.16","53.25","53.68","55.9","57.56","58.68","59.25","59.53","62.52","65.09","73.11","71.07","71.37","70.6","67.11","64.8","65.74","71.05","70.38","67.19","68.22","67.76","68.96","70.02","71.44","69","69.61","68.3","68.64","80.04","93.12","103.22","110.11","112.99","100.58","88.97","99.71","111.32","143.46","80.05","93.71","95.33","81.72","86.08","87.88","85.97","","",
"St. Martin (French part)","MAF","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
