,Country,Country Code,1962 Imports,1963 Imports,1964 Imports,1965 Imports,1966 Imports,1967 Imports,1968 Imports,1969 Imports,1970 Imports,1971 Imports,1972 Imports,1973 Imports,1974 Imports,1975 Imports,1976 Imports,1977 Imports,1978 Imports,1979 Imports,1980 Imports,1981 Imports,1982 Imports,1983 Imports,1984 Imports,1985 Imports,1986 Imports,1987 Imports,1988 Imports,1989 Imports,1990 Imports,1991 Imports,1992 Imports,1993 Imports,1994 Imports,1995 Imports,1996 Imports,1997 Imports,1998 Imports,1999 Imports,2000 Imports,2001 Imports,2002 Imports,2003 Imports,2004 Imports,2005 Imports,2006 Imports,2007 Imports,2008 Imports,2009 Imports,2010 Imports,2011 Imports,2012 Imports,2013 Imports,2014 Imports,2015 Imports,2016 Imports,1962 Exports,1963 Exports,1964 Exports,1965 Exports,1966 Exports,1967 Exports,1968 Exports,1969 Exports,1970 Exports,1971 Exports,1972 Exports,1973 Exports,1974 Exports,1975 Exports,1976 Exports,1977 Exports,1978 Exports,1979 Exports,1980 Exports,1981 Exports,1982 Exports,1983 Exports,1984 Exports,1985 Exports,1986 Exports,1987 Exports,1988 Exports,1989 Exports,1990 Exports,1991 Exports,1992 Exports,1993 Exports,1994 Exports,1995 Exports,1996 Exports,1997 Exports,1998 Exports,1999 Exports,2000 Exports,2001 Exports,2002 Exports,2003 Exports,2004 Exports,2005 Exports,2006 Exports,2007 Exports,2008 Exports,2009 Exports,2010 Exports,2011 Exports,2012 Exports,2013 Exports,2014 Exports,2015 Exports,2016 Exports
135,Morocco,MAR,6.19423910622,6.88203784182,7.58199656547,7.26402666658,7.67942397319,6.89355250607,8.18769170184,8.94321458354,8.13656971196,7.87917228127,8.65570751639,8.08223585293,7.03560419955,4.73940101894,5.63201994939,5.41580845875,5.68689737397,6.05369491349,6.46304968861,5.14968629615,5.31915406046,5.27921231455,5.12103286676,5.27192908825,5.99332684806,7.05652987131,6.93978476025,6.46813469708,6.05612058486,5.88819472367,5.70927591856,5.24221569054,5.99338632748,6.34619023685,5.26169876171,5.49554732207,3.80799482056,3.43933822873,3.08635760582,3.16989659417,3.29378185967,3.3350439195,2.99389195812,2.78625336842,2.85256039689,2.55546134641,2.11296516312,2.15125296096,2.1625054214,2.08389467267,1.86572563729,1.77321478895,1.76821952224,1.83875586302,,7.02529706826,6.98300942852,5.91838045151,5.90505235456,5.56345801223,5.92867856031,5.20048596508,5.34367001473,5.51734026799,4.84091946453,4.47536535154,4.33812771112,2.65587106677,2.14458745644,3.41872237102,2.32852935221,2.95831553195,2.32352234808,2.62230605032,2.33647670798,1.80251920608,1.9105592202,2.06401957152,2.03047281844,2.67617434315,3.04407070743,3.53503355942,4.18995394509,2.90442169141,2.33762241619,2.62371308505,2.44085298824,3.42244902846,3.41844325906,2.5236956915,2.64444399834,1.54340838371,1.74765879396,2.01667895635,1.42223129046,1.6388423331,1.75810885165,1.66993327451,1.83733551927,1.71331685534,1.50153264667,0.992944833736,1.55587446007,1.7343890774,1.10525182999,1.10282583015,0.871219476262,0.889731170986,0.791428109929,
136,Moldova,MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.47522010208,2.5797142901,2.6070328368,3.8614270806,1.79007244438,1.85771539368,2.3964381357,2.49096720522,2.52242562477,4.11063936247,4.70537272022,3.99105563908,1.80977068103,1.66288112688,1.39713729308,1.41977641061,1.31148336574,1.37748026909,1.3561665342,1.38612712206,1.39421944525,1.60502931931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42898770113,1.76630535092,1.86682830448,1.65818339606,1.28742825984,2.20318953486,3.14061683426,2.07676592196,3.02545207697,5.02870778936,5.91274234191,0.726608682961,1.04340328426,1.41473250183,0.804652501505,0.660876034155,1.04181881916,1.04208452035,0.76142794775,0.684061196389,0.810338248995,0.949649879607,
137,Madagascar,MDG,0.750349468975,1.25125395805,0.738848896935,0.899524738067,1.19331158031,1.40191826084,1.47408683448,1.08595971614,1.66589981825,1.40895719844,2.26275345396,2.10382655789,1.82364418148,2.08614569718,1.52740371758,1.70382053322,1.61166442025,2.52359832327,2.67286288073,2.6743462704,2.34814159058,2.50573870006,2.84568252657,2.14082699087,,,,,1.36288468954,1.19670539316,1.42226365403,1.61714692937,1.29930309741,1.84140191831,1.27560275261,1.32075154688,1.10582857402,0.579579781545,0.340662328547,0.651698898163,0.170653910676,0.424268449469,0.738846531368,0.364406920365,0.98597640013,1.03151081418,0.622586292809,0.619473564588,0.964489241448,1.09007692177,2.07735122433,2.65945922792,2.95103346704,3.46116491413,,9.03130940405,14.01788238,13.7739794417,11.0278518471,10.1582074849,8.06438478089,6.48643086553,6.65625297366,4.96451863669,4.93714056069,5.27965599952,6.59314141436,6.7759897807,5.57264520362,4.49178641494,3.40847544357,2.31380965935,3.62341756992,4.26140084516,4.6424954607,4.47432169366,3.09879139146,2.70815673259,1.17601198477,,,,,3.67278249299,5.47109605123,3.20765717012,3.82042029118,3.69093064124,5.9994321769,6.62285577907,6.22544998437,6.54132569357,6.11237202428,3.02375928262,3.91439642633,3.88984150208,3.60040761808,3.15517579477,6.8785624216,4.36979517068,3.41752363955,2.84471668431,5.18736881855,3.16651624389,1.96967026862,2.32706417512,2.43610160208,2.25915207209,2.2294265874,
138,Maldives,MDV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09644636377,2.12147530327,2.57905562219,3.2190405846,2.36314222369,1.8308531429,2.22597081718,1.89460562556,2.23469680613,2.91108325145,3.55137074539,3.38415336749,3.71682099186,3.15945923545,2.08927884375,2.20353704264,1.58848826067,1.98567272194,1.78584329352,1.84103928492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.732431565256,0.144563482487,0.108016661253,0.0137888072513,0.063404584107,0.0423580266564,0.0494390337458,0.0635028770055,0.0344352751208,0.0264234331182,0.00725173013923,0.000597330560697,0.00422201946504,0.000899785812991,0.00124306297814,,0.000354232175103,0.0395998300913,4.20407856159e-06,,,
139,Middle East & North Africa,MEA,,,,,,,,,,,,,3.61870937031,2.60018127436,2.75726498553,3.04136903972,2.08295579384,2.05107005948,2.41437527943,2.05148768757,1.92156349169,2.00028496278,,,,,,2.29659730045,,2.00703095573,1.88822319269,1.4920300642,,,,,2.05123446744,1.68608711551,1.61889202146,1.52928484717,1.70155571957,1.8273891509,1.78963016912,1.42837521372,1.44137256895,1.16365869665,1.11307435334,,1.52545100642,,1.0793866295,1.00153363507,1.04279484046,,,,,,,,,,,,,,,3.57910161925,3.31290006222,2.59543314108,,1.51126727567,1.41330681788,,,,,,,,,,1.0237886357,,0.517271168748,0.554460286638,0.333999238077,,,,,0.740420162733,0.540871944641,0.376007337138,0.407036133766,0.53971940935,0.522999167739,0.450249983289,0.2706798487,0.253336712799,0.165826834302,0.149741412767,0.233311212662,0.299756752864,0.226115537723,0.202816485417,0.167060549233,0.170174261703,,
140,Mexico,MEX,4.80558609229,4.84970961786,5.66307272522,5.80124556913,5.51656550471,5.62559065541,4.48914646104,5.12885775861,4.58697915307,4.17438026832,3.40314711542,3.85833218513,4.09593052925,2.92324255164,3.5006848719,3.78638973295,3.48918526986,3.49347831855,2.98202907522,2.35002967541,3.03570504214,3.7362926678,4.09106411891,4.12706672349,3.96921728157,6.56900149292,5.15819652116,4.43542370855,3.53221673578,2.97169202463,2.37153603109,2.32785667347,2.15755241034,2.33926238202,1.94170925681,1.88371076097,1.80988022191,1.47092842448,1.39864411751,1.42217855795,1.41401360105,1.55407970133,1.49549162538,1.41159050496,1.3537762944,1.2988830258,1.27689153638,1.2513022042,1.31482204781,1.32229722824,1.11424376897,1.05201059204,1.03674723565,1.01918502194,1.04174294706,22.591027512,17.733674688,15.4752767795,17.4447503851,17.9050948311,12.3666841518,13.1150386029,13.5464631245,9.0772489794,6.88553970274,9.80940776326,7.6017680146,7.35704186356,7.11372587018,9.40067570833,5.23936169477,5.46420349384,4.10781355705,2.32609703369,1.79975835584,1.2286228993,0.936726697823,1.32261145943,0.851795267684,1.24386678044,1.3504056192,1.82616012609,1.97763431061,1.55985311198,1.72469025359,1.35761659926,1.22627731231,1.2521761229,1.34845105415,1.16414692649,1.00261800939,0.783309587842,0.624501261577,0.554064145491,0.542536007317,0.530118693438,0.513348781246,0.530017682176,0.502550033092,0.399999722706,0.356682628607,0.363468183476,0.346185496166,0.361168621292,0.380576681649,0.388599101143,0.355718701788,0.32843607682,0.307271634313,0.277439366947
141,Middle income,MIC,,,,,,,,,,,,,,,,,,,,,,,4.85770046889,4.12677470681,4.03469392638,5.10067906308,5.85640939386,5.19273850377,4.5589022034,4.32629420708,3.83932380382,3.14102167112,3.71924918965,4.0466136622,3.51279218162,3.42655832459,3.0679609208,3.04810906708,3.19681523903,3.12091109733,2.88960839993,2.8165921893,2.74797475283,2.50163054179,2.42385201955,2.32892395481,2.21141093494,2.16024374514,2.36003770813,2.58566702908,2.30619162227,2.21639630518,2.14921175976,2.22914465788,,,,,,,,,,,,,,,,,,,,,,,,5.94740844391,5.52021568217,5.42934322197,5.93391347106,5.77791540807,5.23296126124,4.07609030558,3.45325900308,3.25874194688,2.76099952412,2.8791236325,3.00473314783,2.82949433535,2.50920061077,2.22752018802,2.16771451998,1.98334222305,1.79567514404,1.82410031102,1.93496935693,1.78184578511,1.6680634979,1.68379688678,1.68347825341,1.52838655949,1.40837930847,1.62571798241,1.83244755786,1.64721866726,1.53409279038,1.38764016684,1.47513512038,
142,"Macedonia, FYR",MKD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.43928641337,3.32075435074,3.65081112166,4.68826968997,2.5271151576,2.1976811252,1.83384391555,1.83990193141,1.62541031201,1.59611035673,1.47828190417,1.31340159537,1.21283855128,0.98509780671,0.879045102188,1.19768983572,1.04226759386,0.970477225016,0.875004297069,0.899717439442,0.844007956635,0.910597497757,0.857801667094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.06518383614,5.22753433877,3.51109070009,3.71456815887,2.12674036676,1.69060352945,1.7006169651,1.2205355163,1.13702333385,1.17882600554,0.997643984519,0.78182030711,0.759125147787,0.701649140253,,0.527765899632,0.545412455761,0.634283177835,0.637155166945,0.643737097432,0.478388486195,0.5147168063,0.571487717602
143,Mali,MLI,1.67664862126,3.68258092485,3.0752845812,2.33675481354,4.35618360248,2.81292396796,5.087892814,4.51335644388,4.12221833346,5.07849390645,3.47618356632,,1.36087823351,2.21606355991,0.696557133638,0.910464184222,1.06315964962,0.383211132214,0.329176289446,,0.529867383665,,,,,0.757548288,,0.567569156539,0.639275554965,,,,,,0.768578399892,0.979261983734,1.11612603188,0.929438701937,0.850093144584,0.656527063091,0.644035408463,0.695398503316,0.556520152824,0.500011292117,0.41452622315,0.527405035263,0.429984225013,,0.451497217274,0.461202496238,0.433971062307,,,,,16.4482795207,16.9010281691,9.42652315057,19.0933981975,29.2227996092,33.3753501723,43.590520942,12.2444405161,23.8872716986,26.6538241695,38.1104933994,,50.6337855941,47.0235600753,52.0284816895,58.101384338,58.2891624438,51.9677893674,68.5769788731,,57.2959507662,,,,,85.8657455416,,61.8665930428,62.2794035753,,,,,,74.584993567,93.8237826725,91.7969526862,87.2310573359,90.7563337887,42.8894519042,63.3428187344,79.5363020266,73.5406403939,68.9247008039,64.5975218475,55.6359736859,42.4050773313,,47.9825331903,39.8317979548,51.9910566375,,,,
144,Malta,MLT,,,,5.17965552962,5.87905406349,4.32985771049,4.2602362791,4.43305963591,3.14318565537,2.44282808564,1.9987563244,2.40040684512,2.15000200479,1.41001797558,1.50302952882,2.24553827765,2.23412459933,1.98437618414,2.09090778059,2.0384537707,1.44015367802,1.47508153392,1.54324286684,1.46897598594,1.36191487114,1.43480247612,1.45961419186,1.11493242708,0.979238189789,0.880912001999,0.962534292369,0.85717393275,0.947351936919,,0.690638355848,0.746939248843,0.811434880727,0.681424883216,0.528859094062,0.6596872826,0.649854450446,0.668639707493,0.609661314808,0.780560971405,0.734052345609,0.526307049221,0.486528233104,0.71430014111,0.529754202172,0.300892031385,0.299753806919,0.314224862035,0.245115735843,0.233410562422,,,,,4.44397363698,4.11633449388,4.92688019089,11.9937601723,9.9078336254,8.2375124779,4.72732914569,1.53824324688,1.06001952916,0.861829394022,0.575660821103,0.546384235667,0.471585793944,0.439027823313,0.559597987908,0.584597344402,0.476672520139,0.505397919574,0.505827132077,0.455360822899,0.442020670339,0.418694587135,0.322400772343,0.297306887231,0.182068481033,0.139223529818,0.119357077663,0.11615109287,0.142740472428,0.0385648132197,,0.0756147111183,0.104278869744,0.0443880026062,0.0472059717512,0.0587157079403,0.0647709555581,0.0452488741298,0.0455124105045,0.0511397432739,0.0750374138047,0.0657857774696,0.19590016303,0.127565795053,0.130246169155,0.0976531569637,0.112543370013,0.10282526638,0.110148731798,0.135432752929,0.185978506595,
145,Myanmar,MMR,1.91569913827,2.93570083784,1.66661050196,3.71377744531,1.81051267154,2.16651282751,1.56490576179,0.863813566323,1.53099374791,0.584056447876,0.292863161579,0.178727256342,2.00532715179,0.695688477316,0.549055139587,0.922805856495,,,,,,,,,,,,,,0.561933392525,0.416959816533,,,,,,,,,0.284173107419,,,,,,,,,0.435497832701,,,,,,,18.3268855924,17.1299239629,17.3088686721,19.3295290166,21.454020083,26.2984618162,34.5593032801,27.932567842,25.7594493369,26.8289458833,34.2224291259,47.6762060551,31.4062912995,30.2280969393,28.6753841387,,,,,,,,,,,,,,,36.1182907889,35.8256510611,,,,,,,,,,,,,,,,,,10.6146896665,,,,,,
146,Middle East & North Africa (excluding high income),MNA,,,,,4.95193916565,,4.87695388797,5.36758398613,5.83440892383,5.0241271776,5.50821976021,4.83776773975,4.77904032113,3.25820176064,3.26074135863,4.11433946894,,,,,,,,,,,,,,,,,,,,3.43628947048,2.93854888182,3.00220061269,2.64399910128,2.43152441528,2.35664599495,2.71003820206,2.68843892448,2.47054674499,2.05630068743,1.89139039893,1.99828855585,2.02032575296,2.07942548238,2.0674408007,,,1.66886477246,,,,3.75454632894,,,8.48035765126,,6.69010576536,6.29107452183,6.55683574434,7.16302290674,10.5193265913,8.17851361864,8.0563678915,7.24283924675,4.92642042783,4.08841443567,,,,,,,,,,,,,,,,,,,,1.26126265581,1.51526307736,1.54263421189,1.00961577007,1.10261702428,1.19427579387,1.2937728795,1.05120699949,0.630372187992,0.509667440575,0.403141989346,0.370270923125,0.480689874211,0.603239319016,0.452792184377,,,,,
147,Mongolia,MNG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65048373872,0.984252596277,0.555966330154,0.581613834271,0.608231148784,0.67737393622,,0.615575473872,0.515725493362,0.447882723692,0.373664319555,0.292705973562,,,,,,0.203693222679,0.272256870655,0.33676545721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.6640917622,25.6967818595,32.2398257893,31.97597013,28.2379187123,20.4888476718,14.7159095857,12.6405291775,10.7339819015,13.6819781764,13.2545126966,12.3625483636,,,,,,6.88301140168,5.98791527116,6.87479728249,
148,Mozambique,MOZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28194994623,3.28642307814,1.5603659635,2.33448221691,,,1.29428008444,0.669291514045,0.817896096518,1.10737874276,1.20010826297,0.97272413507,0.953184921024,0.876397440253,1.01466222059,1.20030783106,1.01461626356,0.843624769988,0.91339233975,0.927100559212,1.28392548521,1.25892775395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4856594189,15.929306166,9.15918512115,13.7725125697,,11.0653406793,11.3349739808,4.03280670323,4.20564681462,5.12554254823,4.33662488939,5.10561800812,3.45462624142,2.78553849014,3.52622650163,3.14066643633,4.35808004443,5.14306802668,4.53052337891,3.73590628374,3.99142608344,2.72700364554,
149,Mauritania,MRT,0.657156339361,0.831542457981,1.81115089011,0.466423206346,0.644067301442,0.543857595811,0.631240199817,,0.802812758424,3.09835461788,0.633630452992,,,,,,,,,,,,,,,,,,,,,,,0.61741830665,0.697078541152,,,,0.333090724873,0.34600341332,0.303002240233,0.688177951888,0.256050191612,0.234676554841,0.610173807524,0.484866358069,0.526502607746,0.475051538913,0.498059434219,0.473576813669,0.410459466891,0.289663181034,0.296456327932,,,6.25373098946,1.84847120629,1.76720813167,0.93969421354,1.4602837826,2.31213833506,2.41990443558,,2.47607299216,0.0100591016152,1.66922623251,,,,,,,,,,,,,,,,,,,,,,,0.0563356822023,0.0351788082327,,,,0.000899923747725,0.0017673235346,0.00391948811879,0.00433084802259,0.021345215806,0.00344825506944,,0.00335120172785,0.0185943781482,0.0166315131012,0.102380840432,0.0239597868923,0.0389688021979,0.0248954276475,0.0200348300735,,
150,Mauritius,MUS,,,,,,,,,1.29561188713,1.60098389369,1.14678240768,1.04131256735,1.42730261001,1.76101209413,2.19738633035,2.61396991635,2.90681842742,,,,,,,,,,2.21156054513,2.9781986662,2.65663179002,2.69998518311,2.48813015576,2.87302069829,2.67921146458,3.13248049039,3.20898618523,2.66208918876,3.12042989001,2.17564381574,2.37660544042,2.4223804409,2.11761533316,1.97871466092,2.32662542446,1.9118548833,2.10783731288,2.48411392361,2.61113148743,2.36037817968,2.16876637998,2.99654132319,1.98911173719,2.17884051307,2.11423590404,2.33901476963,,,,,,,,,,0.0806498735537,0.0795809965084,0.0627457140108,0.0692075547748,0.141916912411,0.118143309011,0.219308189363,0.205049383117,0.349102184647,,,,,,,,,,0.26086656944,,0.523833462102,0.566150078619,0.565246726394,0.595951844743,0.579505642677,0.666686455659,0.542534815403,0.519771651331,0.496284684167,0.462170466944,0.506368826298,0.535050933441,0.470606702571,0.401734655536,0.479935925691,0.170119383606,0.472986671604,0.534673553426,0.608615939957,0.933755102803,0.522460143209,0.484708361519,0.364657616624,0.335448871456,0.316993232643,0.348323477029,
151,Malawi,MWI,,,,,0.610219143609,1.01028713301,1.15188140773,1.37968866058,1.10535522306,1.0173532937,0.895695507743,1.08455733771,1.03773208073,1.08770017077,0.810870533148,0.65243233386,0.58417102096,0.696373194404,1.03293815361,0.828743504179,1.25966659796,1.54124173873,2.11432798588,1.45668060472,0.938404930334,0.425578184876,0.856663117955,,0.804749852568,0.435214480668,,,0.65361903283,0.599711564385,,,,1.28977600483,1.53114249001,1.71088980078,1.05780367346,1.34124751575,1.07709974368,1.02155320668,0.996190862906,0.96817160964,0.836453390113,0.997537605701,1.12755317113,1.20811664321,1.2421484364,1.50775058582,1.98508957025,2.29604766533,,,,,,8.76439709588,4.91797250065,4.71261125379,5.37483642441,7.67130913535,5.65828344188,5.31986585662,3.87196106934,3.58834209365,2.17292646299,1.91373529547,1.7291120743,0.886070151031,1.47314126357,2.3954506807,0.971701086812,0.482290322958,0.441240106568,1.14804474996,3.84127796886,1.30745896185,1.01718341259,0.789938723843,,1.9055724878,2.9219245575,,,2.80465680309,2.07845579885,4.09504780855,3.66326820085,1.43801634822,2.08656834078,2.9273666551,2.47569285568,2.75354702068,1.99505772824,5.61636258469,3.79608345261,3.3349284384,3.81697794486,4.12185394519,3.82171385809,3.34769408053,5.10491254228,7.00280974296,4.62005646248,3.90634169474,3.98339674996,
152,Malaysia,MYS,,,2.56605253225,2.74050168721,2.4382327531,2.25954958767,2.31103573098,3.25025152091,2.14821168576,1.93447691182,2.40804630957,3.03198915044,2.01757106645,2.05587542046,2.96441490782,3.05198417777,2.4931531519,2.06385275472,1.86517543777,1.66722869052,1.36299148895,1.34508707162,1.58331556063,1.26824869519,1.4755725898,1.7894735938,1.69661884228,1.63343603504,1.37608212848,1.08235190671,1.0971403955,1.18376362237,1.22123986452,1.26291025069,1.41794759259,1.34086506022,1.49802954144,1.45337200548,1.34873590517,1.33561016803,1.19169795276,1.14884727059,1.20586488843,1.21092490002,1.28474181062,1.46335798409,1.55935183533,1.95966106916,2.00211773499,2.49073435034,2.52628847233,2.14142399009,1.75442038415,1.7526112461,,,,51.8279370564,49.6663074266,52.1882550028,52.2897793451,50.1415602977,55.7112291595,50.0483913333,46.0061252541,45.0714223392,55.3521348476,43.5773100694,34.1270404176,41.0674517076,38.6981636813,36.2882065839,36.1813804324,31.0013230067,27.3903854478,26.016811325,24.2628015013,20.1455092201,18.3762290666,21.1000777999,22.6354708485,21.541825425,17.8985373987,13.8041271193,11.2800372843,10.2388559752,8.74884322435,7.1599485879,6.18423403221,5.20696176112,4.35303679136,3.05010444941,2.90760530887,2.61031242999,2.10620138071,2.22317633073,2.39683223235,2.44553165118,2.46727599707,2.73163330399,2.45408029772,2.34734083605,2.04922575838,2.64137254605,3.16027039212,2.39643980391,2.15204703097,1.74938338738,1.83505601917,
153,North America,NAC,9.28569729387,9.13586114993,8.50763355182,7.75322887235,6.75523215022,5.63415344569,5.34457280299,5.22663792348,4.19579805716,4.12940735088,4.13734961608,4.3543620821,3.31955990928,2.87856388243,3.15115999377,3.13467339096,3.17252408391,3.10809494389,2.47844440264,2.33441459454,2.1244736146,2.45537020875,2.24543492956,2.0541166087,1.98715776712,2.07917912468,2.07905311563,2.09944045977,1.86094196371,1.7182634907,1.80347469214,1.91252651954,1.95023306597,2.0401582017,1.93946422968,1.82449194884,1.67273175996,1.59411051012,1.40880897167,1.38518097649,1.35702388152,1.27933197814,1.3869586988,1.30736772816,1.20117459981,1.06868658281,0.950427130981,0.867038551083,0.966251968633,0.983895535159,0.894083824136,0.913513068045,0.933085533123,0.914967447546,0.945258036314,8.32204575015,8.55423227171,8.23410263986,7.49939345182,6.81051332852,6.62670456839,6.6054497146,6.09363344555,6.12435674466,6.22903948751,6.59156269287,7.08114034401,6.5041019827,5.41070223771,6.19101844157,6.60207987895,6.41736412612,7.07141207643,6.50830213818,5.50546640927,5.28158231424,5.52284982808,5.67049707057,5.14598632157,5.41607707107,6.21459705358,5.98272027338,5.91390565581,5.50614862707,4.83670381122,4.72986080117,4.56843731647,4.7731893578,5.12955354268,4.22490758342,3.83407602009,3.37217557338,3.16308378943,3.30369673368,3.16144969899,3.12350032484,3.19683149532,3.3836196612,3.11425049391,2.99570142323,2.85559589493,2.56488433792,2.61299199709,3.00990994861,3.0890349455,2.7544146585,2.83270730011,2.70528101101,2.80731554399,2.92826668086
154,Namibia,NAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.739086662813,0.588149925054,1.33118496614,0.690457656596,0.618280260892,0.718678428977,0.639973578377,0.555806820507,0.685210707272,0.538950763083,0.633470285868,0.661055554338,0.608577569292,0.559566313888,0.577087519515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.979623936075,0.915774404516,1.00396483024,1.3491423529,0.746838494828,0.714029910273,0.655474327141,0.507908097344,0.428532610734,0.392652301331,0.716165972192,0.715098986678,0.887583120701,0.887673896611,0.765085761511,,
155,New Caledonia,NCL,0.808013697227,,,,,,,,,,,,,0.628796087603,0.868705357003,1.01988976278,0.795694760294,0.970538567675,0.987784427704,0.842069264705,0.732412668476,0.930003360065,,,,,,,,,,,,,,,,0.951214893689,0.989681517838,1.0529397452,0.968006140536,0.821008956603,0.803383775859,0.813196008542,0.759892617923,0.643003751498,0.646933697958,0.841308386642,0.703230269723,0.64026705136,0.895913945322,0.720111402774,0.67043679747,0.935097099266,,0.218225186339,,,,,,,,,,,,,0.0383279359998,0.0764371797806,0.159944369782,0.547358491992,0.431560391643,0.399964481221,0.273610513721,0.280999187499,0.344273310516,,,,,,,,,,,,,,,,0.197797657558,0.113712815848,0.205737623329,0.140196494779,0.130768571517,0.103731833871,0.0953046593485,0.121360518904,0.0899099656081,0.12285772315,0.0875227459303,0.14718664017,0.0785540910966,0.120307614506,0.143401375313,0.0761473241223,0.357939618307,
156,Niger,NER,5.02337197298,1.47526626222,0.873398851765,2.93869864382,2.94029074845,3.40976257543,2.46141626261,2.08191093061,2.28812727229,1.46122174447,2.07170358192,1.4487497794,2.97132108739,4.0085906956,0.744034832984,0.4377960808,0.187692270035,0.395150069867,,1.31712573846,,,,,,,,,,,,,,0.718864188626,2.01904441698,3.85346293378,3.60575639123,2.98232925026,3.77913233195,3.35757577536,3.01356976661,4.32674817706,2.95889657645,4.0197603204,4.49472642904,4.7132089345,4.70702115495,3.21231830227,2.09169732988,2.57462186965,2.59679392339,2.55757322439,1.42722791492,1.02194704329,,3.05615960803,2.87107092642,7.86438115528,7.07220144343,7.37401601156,7.53055081256,7.01036778544,8.34032800527,4.82966038393,9.53121573073,3.20998655118,3.92955754854,3.83202661453,0.222050900454,2.47640994144,2.34723079824,1.80334035487,2.36445477592,,0.800348048211,,,,,,,,,,,,,,0.539245512754,0.357193141553,0.68379761767,0.581866470122,0.760547743725,3.2835781803,3.45709980072,3.64155587666,3.33791655325,3.86223513438,4.97665732889,4.93974254379,4.3778213384,3.09501971292,1.9682647669,2.79317859455,2.317893415,2.93633409976,1.62993215308,1.44767261675,1.54520715293,
157,Nigeria,NGA,0.679695339526,0.660249532632,0.622457507235,0.868173356789,0.746686893305,0.699870186076,0.803897210306,0.572220153985,0.838838418952,0.498240118436,0.735253047701,0.640868495625,2.21246824584,1.03323815298,0.414379247544,0.304197773681,0.435319960897,0.489948717789,,0.521181868703,,1.13385949922,1.54270583922,1.9947213969,1.19924649395,1.63214751972,,,,0.741464089135,,,,,1.16173754408,0.958569063756,0.900318750855,1.45614290664,0.924592433492,2.61324606546,1.02378942879,0.604137766018,,,0.666261191065,0.874917704426,1.18924754433,0.954481630166,0.77749356681,4.20443414935,0.744813483063,2.80115522184,0.667986565823,,,16.6287013138,17.8774731213,15.68989661,10.9244558471,10.5788518421,9.15258449042,8.78314360367,6.98926992937,5.10703350421,2.73791760805,1.55717255151,2.21710769328,1.00817949968,0.585282334987,0.358866568439,0.382507543706,0.380278851378,0.457492023085,,0.116690175576,,0.0769456495284,0.0451994032635,0.0449023519863,0.409406447469,0.519733224984,,,,0.557717015993,,,,,1.62214377482,0.0793045482898,0.0994773365103,0.133504078969,0.00594545712697,0.006176255886,0.281333457914,0.00926293088182,,,0.361642313883,0.760782251901,0.928382181108,1.13593340245,1.63181101835,6.12949265353,7.26834279669,3.20412095245,0.431263288487,,
158,Nicaragua,NIC,,,,0.361976885026,0.349269450986,0.418869084751,0.43640863879,0.609258921757,1.20072207799,0.743704945147,0.658702775206,0.718861753315,0.86260822097,0.485702873703,0.698256211546,0.664433962493,0.913494769069,0.840879752811,0.65515322091,0.575806702457,0.377942032833,0.65066681344,0.495469692482,0.359416526285,0.762902718936,,0.837798518549,1.79136859279,1.10591257406,0.932457553403,0.5973860258,0.73231454807,1.01775482963,0.879291040268,0.922646572679,0.713204079153,0.806857400039,0.820167269463,0.607690564194,0.514125671441,0.759006473235,0.488281786277,0.464747456593,0.504940479726,0.493085955299,0.473497004953,0.339049786024,0.59653608836,0.70134289457,0.687935465222,0.720484024517,0.82833210074,0.873530903973,0.966652043351,,,,,50.2192264771,44.7486128269,41.5223731052,40.7183442463,32.4271410611,23.7650569916,26.9886296965,30.1742449423,27.9626707545,40.465904149,29.4963567922,27.5904908471,26.1176173343,24.6916655275,26.1926588284,8.12812808502,26.2375164249,23.1832429884,26.6391730967,35.6388549749,33.7763717895,19.6114577966,,22.6708743481,12.1885784522,13.6803239027,19.5622293262,13.2380519501,1.95344521631,3.57761057994,2.99915649917,4.65798224375,3.7318559956,2.69809826282,2.23476694237,2.12313617588,2.82930229061,3.69207276707,2.16511688534,1.92507309851,2.25606460304,1.79037904369,1.23137615409,0.581071926561,0.88178443058,1.22937701194,1.60794634353,0.823812556393,0.724450717723,0.96427361768,0.920450907085,
